year,date_conducted,date_published,pollster,geography,mode,sample_size,population_surveyed,sponsor,cc_poll_share,dgm_poll_share,pdal_poll_share,ssp_poll_share,undecided_poll_share
1996,1996-04-27,1996-04-28,Proudly Paid For Polling,Voltagea,Online,1000,RV,CC,0.159,0.28,0.427,0,0.134
1996,1996-04-28,1996-04-29,Cobolite Coalition Calling,Infinitron Peninsula,IVR,2000,RV,CC,0.478,0.196,0.206,0,0.121
1996,1996-04-27,1996-04-29,Dataland Register-Gazette,Infoglen,Live caller,1500,RV,None,0.255,0.276,0.34,0,0.129
1996,1996-04-27,1996-04-29,Dataland Daily,National,Online,200,Adults,None,0.165,0.21,0.4,0.085,0.14
1996,1996-04-28,1996-04-29,Dataland Daily,National,Online,200,Adults,None,0.125,0.24,0.415,0.06,0.16
1996,1996-04-28,1996-04-30,Proudly Paid For Polling,Amperville,Online,1000,RV,PDAL,0.046,0.145,0.714,0,0.095
1996,1996-04-28,1996-04-30,Proudly Paid For Polling,Circuiton,Online,1000,RV,DGM,0.043,0.519,0.32,0,0.118
1996,1996-04-29,1996-04-30,Dataland Daily,National,Online,200,Adults,None,0.145,0.235,0.36,0.065,0.195
1996,1996-04-29,1996-05-01,Metaflux University,Infoglen,IVR,1500,RV,None,0.312,0.259,0.287,0,0.143
1996,1996-04-30,1996-05-01,Dataland Register-Gazette,Infoglen,Live caller,1500,RV,None,0.307,0.223,0.334,0,0.136
1996,1996-04-29,1996-05-01,Dataland Register-Gazette,Metaflux Realm,Live caller,1500,RV,None,0.318,0.213,0.346,0,0.123
1996,1996-04-30,1996-05-01,Dataland Daily,National,Online,200,Adults,None,0.225,0.185,0.305,0.105,0.18
1996,1996-04-30,1996-05-01,Synapse Strategies,Synapse Territories,Online,1000,RV,SSP,0.118,0.22,0.234,0.317,0.111
1996,1996-05-01,1996-05-02,Proudly Paid For Polling,Binaryshire,Online,1000,RV,CC,0.793,0.011,0.106,0,0.09
1996,1996-04-30,1996-05-02,Conference Board of Dataland,Circuit Confederation,Live caller,3000,LV,None,0.173,0.284,0.426,0,0.117
1996,1996-04-30,1996-05-02,Conference Board of Dataland,Metaflux Realm,Live caller,3000,LV,None,0.357,0.194,0.335,0,0.115
1996,1996-05-01,1996-05-02,No Province Left Behind,National,IVR,500,RV,None,0.228,0.238,0.384,0.052,0.098
1996,1996-04-30,1996-05-02,Metaflux University,Quantumridge,IVR,1500,RV,None,0.237,0.23,0.415,0,0.117
1996,1996-04-30,1996-05-02,Conference Board of Dataland,Synapse Territories,Live caller,3000,LV,None,0.17,0.196,0.263,0.277,0.094
1996,1996-05-01,1996-05-03,Proudly Paid For Polling,Cerebrica,Online,1000,RV,CC,0.272,0.248,0.254,0.096,0.13
1996,1996-05-01,1996-05-03,Dataland Daily,National,Online,200,Adults,None,0.22,0.23,0.325,0.05,0.175
1996,1996-05-01,1996-05-03,Metaflux University,Quantumridge,IVR,1500,RV,None,0.246,0.21,0.412,0,0.132
1996,1996-05-03,1996-05-04,No Province Left Behind,Infinitron Peninsula,IVR,500,RV,None,0.444,0.218,0.248,0,0.09
1996,1996-05-02,1996-05-04,Dataland Daily,National,Online,200,Adults,None,0.21,0.215,0.33,0.09,0.155
1996,1996-05-03,1996-05-04,Dataland Daily,National,Online,200,Adults,None,0.24,0.17,0.325,0.065,0.2
1996,1996-05-03,1996-05-04,No Province Left Behind,Neuronia,IVR,500,RV,None,0.064,0.24,0.114,0.498,0.084
1996,1996-05-02,1996-05-04,Dataland Register-Gazette,Synapse Territories,Live caller,1500,RV,None,0.149,0.207,0.258,0.282,0.105
1996,1996-05-03,1996-05-05,Dataland Register-Gazette,Electropolis,Live caller,1500,RV,None,0.239,0.302,0.339,0,0.12
1996,1996-05-04,1996-05-05,Dataland Daily,National,Online,200,Adults,None,0.16,0.245,0.335,0.06,0.2
1996,1996-05-03,1996-05-05,Proudly Paid For Polling,Quantumridge,Online,1000,RV,DGM,0.167,0.263,0.496,0,0.074
1996,1996-05-04,1996-05-05,Progressive Polling,Voltagea,Live caller,1000,Adults,None,0.103,0.415,0.407,0,0.075
1996,1996-05-04,1996-05-06,Progressive Polling,Electropolis,Live caller,1000,Adults,PDAL,0.177,0.3,0.446,0,0.077
1996,1996-05-05,1996-05-06,Dataland Daily,National,Online,200,Adults,None,0.22,0.27,0.275,0.085,0.15
1996,1996-05-06,1996-05-07,Dataland Daily,National,Online,200,Adults,None,0.15,0.235,0.365,0.035,0.215
1996,1996-05-07,1996-05-08,Dataland Register-Gazette,Byteforge Domain,Live caller,1500,RV,None,0.341,0.079,0.521,0,0.059
1996,1996-05-07,1996-05-08,Conference Board of Dataland,Circuit Confederation,Live caller,3000,LV,None,0.147,0.263,0.483,0,0.107
1996,1996-05-07,1996-05-08,Conference Board of Dataland,Metaflux Realm,Live caller,3000,LV,None,0.328,0.189,0.389,0,0.095
1996,1996-05-06,1996-05-08,Big Dataland Surveys,Synapse Territories,Online,10000,RV,None,0.157,0.234,0.247,0.229,0.132
1996,1996-05-08,1996-05-09,Synapse Strategies,Cortexia,Online,1000,LV,SSP,0.109,0.205,0.273,0.324,0.089
1996,1996-05-07,1996-05-09,Dataland Daily,National,Online,200,Adults,None,0.15,0.31,0.32,0.04,0.18
1996,1996-05-08,1996-05-09,Dataland Daily,National,Online,200,Adults,None,0.22,0.195,0.38,0.07,0.135
1996,1996-05-07,1996-05-09,Conference Board of Dataland,Synapse Territories,Live caller,3000,LV,None,0.15,0.193,0.305,0.267,0.086
1996,1996-05-08,1996-05-10,Proudly Paid For Polling,Cerebrica,Online,1000,LV,PDAL,0.232,0.23,0.365,0.08,0.093
1996,1996-05-08,1996-05-10,Metaflux University,Metaflux Realm,IVR,1500,RV,None,0.306,0.217,0.351,0,0.127
1996,1996-05-09,1996-05-10,Dataland Daily,National,Online,200,Adults,None,0.235,0.255,0.305,0.075,0.13
1996,1996-05-10,1996-05-12,Proudly Paid For Polling,Cortexia,Online,1000,LV,PDAL,0.126,0.166,0.324,0.291,0.093
1996,1996-05-10,1996-05-12,Dataland Daily,National,Online,200,Adults,None,0.2,0.16,0.365,0.09,0.185
1996,1996-05-10,1996-05-12,Synapse Strategies,Synapse Territories,Online,1000,LV,None,0.152,0.209,0.293,0.271,0.075
1996,1996-05-11,1996-05-13,Cobolite Coalition Calling,Amperville,IVR,2000,RV,CC,0.062,0.116,0.703,0,0.119
1996,1996-05-11,1996-05-13,Big Dataland Surveys,Circuit Confederation,Online,10000,RV,None,0.112,0.345,0.422,0,0.121
1996,1996-05-11,1996-05-13,Proudly Paid For Polling,Infinitron Peninsula,Online,1000,LV,CC,0.466,0.211,0.233,0,0.09
1996,1996-05-11,1996-05-13,Dataland Daily,National,Online,200,Adults,None,0.175,0.215,0.385,0.045,0.18
1996,1996-05-13,1996-05-14,Dataland Register-Gazette,Cerebrica,Live caller,1500,RV,None,0.206,0.262,0.327,0.1,0.105
1996,1996-05-12,1996-05-14,Dataland Daily,National,Online,200,Adults,None,0.2,0.295,0.32,0.045,0.14
1996,1996-05-12,1996-05-14,Metaflux University,Quantumridge,IVR,1500,RV,None,0.197,0.218,0.468,0,0.117
1996,1996-05-14,1996-05-15,Conference Board of Dataland,Circuit Confederation,Live caller,3000,LV,None,0.153,0.315,0.454,0,0.079
1996,1996-05-14,1996-05-15,Cobolite Coalition Calling,Circuiton,IVR,2000,RV,None,0.055,0.445,0.388,0,0.112
1996,1996-05-13,1996-05-15,Dataland Daily,National,Online,200,Adults,None,0.205,0.24,0.35,0.05,0.155
1996,1996-05-13,1996-05-15,Dataland Register-Gazette,Voltagea,Live caller,1500,RV,None,0.109,0.299,0.51,0,0.082
1996,1996-05-14,1996-05-16,Dataland Register-Gazette,Circuiton,Live caller,1500,RV,None,0.057,0.473,0.385,0,0.085
1996,1996-05-14,1996-05-16,Dataland Register-Gazette,Infoglen,Live caller,1500,RV,None,0.282,0.265,0.365,0,0.088
1996,1996-05-14,1996-05-16,Conference Board of Dataland,Metaflux Realm,Live caller,3000,LV,None,0.309,0.219,0.355,0,0.117
1996,1996-05-14,1996-05-16,Dataland Daily,National,Online,200,Adults,None,0.15,0.245,0.385,0.085,0.135
1996,1996-05-15,1996-05-16,Dataland Daily,National,Online,200,Adults,None,0.135,0.32,0.355,0.075,0.115
1996,1996-05-14,1996-05-16,Conference Board of Dataland,Synapse Territories,Live caller,3000,LV,None,0.158,0.225,0.295,0.261,0.06
1996,1996-05-16,1996-05-17,Cobolite Coalition Calling,Binaryshire,IVR,2000,RV,CC,0.771,0.012,0.106,0,0.111
1996,1996-05-16,1996-05-17,Progressive Polling,Cortexia,Live caller,1000,Adults,None,0.118,0.255,0.298,0.265,0.064
1996,1996-05-17,1996-05-18,Cobolite Coalition Calling,Binaryshire,IVR,2000,RV,CC,0.812,0.011,0.084,0,0.092
1996,1996-05-17,1996-05-18,Proudly Paid For Polling,Binaryshire,Online,1000,LV,PDAL,0.776,0.02,0.168,0,0.036
1996,1996-05-17,1996-05-18,Proudly Paid For Polling,Cerebrica,Online,1000,LV,CC,0.291,0.277,0.281,0.097,0.054
1996,1996-05-16,1996-05-18,Dataland Register-Gazette,Cortexia,Live caller,1500,RV,None,0.099,0.187,0.315,0.3,0.099
1996,1996-05-16,1996-05-18,Dataland Register-Gazette,Infoglen,Live caller,1500,RV,None,0.3,0.279,0.343,0,0.077
1996,1996-05-16,1996-05-18,Dataland Register-Gazette,Metaflux Realm,Live caller,1500,RV,None,0.282,0.233,0.393,0,0.091
1996,1996-05-16,1996-05-18,Dataland Daily,National,Online,200,Adults,None,0.095,0.225,0.395,0.07,0.215
1996,1996-05-17,1996-05-18,Dataland Daily,National,Online,200,Adults,None,0.09,0.28,0.45,0.05,0.13
1996,1996-05-18,1996-05-19,Dataland Register-Gazette,Cerebrica,Live caller,1500,LV,None,0.247,0.242,0.323,0.105,0.083
1996,1996-05-17,1996-05-19,Proudly Paid For Polling,Circuiton,Online,1000,LV,CC,0.082,0.512,0.329,0,0.077
1996,1996-05-18,1996-05-19,Electropolis Elects,Electropolis,Live caller,1000,LV,None,0.219,0.324,0.374,0,0.083
1996,1996-05-18,1996-05-19,Dataland Daily,National,Online,200,Adults,None,0.21,0.275,0.32,0.045,0.15
1996,1996-05-18,1996-05-20,Big Dataland Surveys,National,Online,10000,RV,None,0.253,0.277,0.323,0.053,0.094
1996,1996-05-20,1996-05-21,Dataland Register-Gazette,Electropolis,Live caller,1500,LV,None,0.253,0.312,0.361,0,0.074
1996,1996-05-20,1996-05-21,Proudly Paid For Polling,Infoglen,Online,1000,LV,PDAL,0.285,0.254,0.392,0,0.069
1996,1996-05-19,1996-05-21,Dataland Daily,National,Online,200,Adults,None,0.175,0.3,0.305,0.05,0.17
1996,1996-05-20,1996-05-21,Dataland Daily,National,Online,200,Adults,None,0.18,0.35,0.285,0.05,0.135
1996,1996-05-21,1996-05-22,Dataland Register-Gazette,Circuiton,Live caller,1500,LV,None,0.061,0.459,0.404,0,0.075
1996,1996-05-20,1996-05-22,Synapse Strategies,Cortexia,Online,1000,LV,SSP,0.131,0.194,0.271,0.309,0.095
1996,1996-05-21,1996-05-22,Metaflux University,Infinitron Peninsula,IVR,1500,RV,None,0.47,0.176,0.227,0,0.127
1996,1996-05-21,1996-05-22,Proudly Paid For Polling,Infinitron Peninsula,Online,1000,LV,PDAL,0.374,0.243,0.331,0,0.052
1996,1996-05-21,1996-05-23,Dataland Register-Gazette,Cerebrica,Live caller,1500,LV,None,0.27,0.281,0.314,0.089,0.046
1996,1996-05-21,1996-05-23,Dataland Register-Gazette,Infoglen,Live caller,1500,LV,None,0.336,0.268,0.313,0,0.083
1996,1996-05-21,1996-05-23,Proudly Paid For Polling,Infoglen,Online,1000,LV,CC,0.357,0.274,0.312,0,0.057
1996,1996-05-22,1996-05-23,Proudly Paid For Polling,Infoglen,Online,1000,LV,PDAL,0.296,0.24,0.415,0,0.049
1996,1996-05-21,1996-05-23,Dataland Daily,National,Online,200,Adults,None,0.115,0.265,0.38,0.08,0.16
1996,1996-05-22,1996-05-24,Dataland Daily,National,Online,200,Adults,None,0.235,0.35,0.22,0.03,0.165
1996,1996-05-23,1996-05-24,Dataland Daily,National,Online,200,Adults,None,0.125,0.29,0.355,0.05,0.18
1996,1996-05-23,1996-05-25,Metaflux University,Byteforge Domain,IVR,1500,RV,None,0.431,0.079,0.42,0,0.07
1996,1996-05-24,1996-05-25,Proudly Paid For Polling,Byteforge Domain,Online,1000,LV,CC,0.464,0.069,0.412,0,0.055
1996,1996-05-24,1996-05-25,Dataland Daily,National,Online,200,Adults,None,0.24,0.275,0.305,0.055,0.125
1996,1996-05-23,1996-05-25,Proudly Paid For Polling,Synapse Territories,Online,1000,LV,PDAL,0.149,0.217,0.331,0.225,0.078
1996,1996-05-25,1996-05-26,Synapse Strategies,Cerebrica,Online,1000,LV,SSP,0.261,0.279,0.302,0.108,0.05
1996,1996-05-24,1996-05-26,Big Dataland Surveys,Metaflux Realm,Online,10000,RV,None,0.37,0.202,0.316,0,0.111
1996,1996-05-25,1996-05-27,Metaflux University,Binaryshire,IVR,1500,RV,None,0.798,0.017,0.094,0,0.091
1996,1996-05-25,1996-05-27,Dataland Register-Gazette,Electropolis,Live caller,1500,LV,None,0.263,0.311,0.357,0,0.069
1996,1996-05-25,1996-05-27,Dataland Daily,National,Online,200,Adults,None,0.14,0.395,0.29,0.06,0.115
1996,1996-05-25,1996-05-27,Proudly Paid For Polling,National,Online,1000,LV,DGM,0.223,0.288,0.363,0.06,0.066
1996,1996-05-26,1996-05-27,Dataland Daily,National,Online,200,Adults,None,0.175,0.225,0.38,0.075,0.145
1996,1996-05-27,1996-05-28,Dataland Daily,National,Online,200,Adults,None,0.205,0.26,0.31,0.095,0.13
1996,1996-05-27,1996-05-28,No Province Left Behind,Quantumridge,IVR,500,LV,None,0.242,0.234,0.44,0,0.084
1996,1996-05-27,1996-05-29,Dataland Register-Gazette,Circuit Confederation,Live caller,1500,LV,None,0.16,0.303,0.483,0,0.053
1996,1996-05-27,1996-05-29,Proudly Paid For Polling,National,Online,1000,LV,PDAL,0.208,0.243,0.422,0.059,0.068
1996,1996-05-29,1996-05-30,Proudly Paid For Polling,Circuit Confederation,Online,1000,LV,DGM,0.18,0.366,0.389,0,0.065
1996,1996-05-28,1996-05-30,Electropolis Elects,Electropolis,Live caller,1000,LV,None,0.245,0.326,0.35,0,0.079
1996,1996-05-28,1996-05-30,Proudly Paid For Polling,Infinitron Peninsula,Online,1000,LV,PDAL,0.431,0.225,0.289,0,0.055
1996,1996-05-28,1996-05-30,Dataland Daily,National,Online,200,Adults,None,0.175,0.28,0.4,0.045,0.1
1996,1996-05-29,1996-05-30,Dataland Daily,National,Online,200,Adults,None,0.21,0.235,0.345,0.065,0.145
1996,1996-05-29,1996-05-31,Progressive Polling,Electropolis,Live caller,1000,LV,PDAL,0.233,0.335,0.366,0,0.066
1996,1996-05-30,1996-05-31,Dataland Register-Gazette,Infoglen,Live caller,1500,LV,None,0.363,0.25,0.314,0,0.073
1996,1996-05-30,1996-06-01,Dataland Daily,National,Online,200,Adults,None,0.17,0.315,0.285,0.06,0.17
1996,1996-05-31,1996-06-01,Dataland Daily,National,Online,200,Adults,None,0.27,0.215,0.335,0.06,0.12
1996,1996-05-31,1996-06-02,Proudly Paid For Polling,Circuiton,Online,1000,LV,CC,0.11,0.48,0.352,0,0.058
1996,1996-06-01,1996-06-02,Proudly Paid For Polling,Cortexia,Online,1000,LV,CC,0.192,0.181,0.273,0.305,0.049
1996,1996-05-31,1996-06-02,Cobolite Coalition Calling,Electropolis,IVR,2000,RV,CC,0.358,0.276,0.284,0,0.082
1996,1996-05-31,1996-06-02,No Province Left Behind,Infinitron Peninsula,IVR,500,LV,None,0.484,0.222,0.224,0,0.07
1996,1996-06-01,1996-06-02,Proudly Paid For Polling,Voltagea,Online,1000,LV,DGM,0.109,0.449,0.399,0,0.043
1996,1996-06-01,1996-06-03,No Province Left Behind,Amperville,IVR,500,LV,None,0.04,0.202,0.736,0,0.022
1996,1996-06-01,1996-06-03,Dataland Daily,National,Online,200,Adults,None,0.14,0.295,0.355,0.075,0.135
1996,1996-06-01,1996-06-03,Big Dataland Surveys,National,Online,10000,RV,None,0.222,0.293,0.341,0.059,0.085
1996,1996-06-03,1996-06-04,Proudly Paid For Polling,Binaryshire,Online,1000,LV,DGM,0.771,0.019,0.155,0,0.055
1996,1996-06-02,1996-06-04,Big Dataland Surveys,Circuit Confederation,Online,10000,RV,None,0.146,0.361,0.395,0,0.098
1996,1996-06-03,1996-06-04,Dataland Register-Gazette,Circuit Confederation,Live caller,1500,LV,None,0.155,0.313,0.489,0,0.043
1996,1996-06-03,1996-06-04,Proudly Paid For Polling,Infinitron Peninsula,Online,1000,LV,DGM,0.394,0.306,0.254,0,0.046
1996,1996-06-02,1996-06-04,Dataland Daily,National,Online,200,Adults,None,0.175,0.285,0.31,0.125,0.105
1996,1996-06-03,1996-06-04,Dataland Daily,National,Online,200,Adults,None,0.175,0.27,0.34,0.085,0.13
1996,1996-06-03,1996-06-05,Progressive Polling,Byteforge Domain,Live caller,1000,LV,None,0.388,0.062,0.499,0,0.051
1996,1996-06-03,1996-06-05,Cobolite Coalition Calling,Cerebrica,IVR,2000,RV,None,0.38,0.19,0.269,0.096,0.064
1996,1996-06-04,1996-06-05,Dataland Register-Gazette,Circuit Confederation,Live caller,1500,LV,None,0.155,0.318,0.469,0,0.059
1996,1996-06-03,1996-06-05,Metaflux University,Metaflux Realm,IVR,1500,RV,None,0.407,0.195,0.319,0,0.079
1996,1996-06-04,1996-06-05,Proudly Paid For Polling,Synapse Territories,Online,1000,LV,PDAL,0.169,0.197,0.322,0.258,0.054
1996,1996-06-04,1996-06-06,Dataland Register-Gazette,Cerebrica,Live caller,1500,LV,None,0.279,0.269,0.304,0.109,0.039
1996,1996-06-04,1996-06-06,Proudly Paid For Polling,Cerebrica,Online,1000,LV,DGM,0.23,0.37,0.269,0.09,0.041
1996,1996-06-04,1996-06-06,Cobolite Coalition Calling,Infinitron Peninsula,IVR,2000,RV,None,0.342,0.25,0.33,0,0.076
1996,1996-06-04,1996-06-06,Dataland Daily,National,Online,200,Adults,None,0.135,0.34,0.395,0.04,0.09
1996,1996-06-04,1996-06-06,Dataland Register-Gazette,Voltagea,Live caller,1500,LV,None,0.107,0.391,0.444,0,0.059
1996,1996-06-05,1996-06-07,Progressive Polling,Byteforge Domain,Live caller,1000,LV,None,0.376,0.083,0.49,0,0.051
1996,1996-06-06,1996-06-07,Proudly Paid For Polling,Circuit Confederation,Online,1000,LV,PDAL,0.133,0.293,0.536,0,0.038
1996,1996-06-06,1996-06-07,Dataland Register-Gazette,Circuiton,Live caller,1500,LV,None,0.069,0.463,0.423,0,0.045
1996,1996-06-06,1996-06-07,Proudly Paid For Polling,Electropolis,Online,1000,LV,CC,0.292,0.335,0.329,0,0.044
1996,1996-06-05,1996-06-07,Metaflux University,Infoglen,IVR,1500,RV,None,0.321,0.294,0.321,0,0.065
1996,1996-06-05,1996-06-07,Dataland Daily,National,Online,200,Adults,None,0.185,0.28,0.375,0.04,0.12
1996,1996-06-06,1996-06-07,Dataland Daily,National,Online,200,Adults,None,0.21,0.355,0.29,0.06,0.085
1996,1996-06-06,1996-06-08,Progressive Polling,Circuiton,Live caller,1000,LV,None,0.052,0.489,0.421,0,0.038
1996,1996-06-07,1996-06-08,Cobolite Coalition Calling,Cortexia,IVR,2000,RV,CC,0.146,0.182,0.278,0.328,0.066
1996,1996-06-07,1996-06-08,Dataland Daily,National,Online,200,Adults,None,0.17,0.335,0.295,0.08,0.12
1996,1996-06-07,1996-06-08,Cobolite Coalition Calling,Synapse Territories,IVR,2000,RV,CC,0.198,0.174,0.282,0.293,0.052
1996,1996-06-07,1996-06-08,Dataland Register-Gazette,Voltagea,Live caller,1500,LV,None,0.127,0.355,0.482,0,0.035
1996,1996-06-08,1996-06-09,Progressive Polling,Circuiton,Live caller,1000,LV,None,0.081,0.478,0.399,0,0.042
1996,1996-06-07,1996-06-09,Electropolis Elects,Electropolis,Live caller,1000,LV,None,0.239,0.364,0.36,0,0.037
1996,1996-06-07,1996-06-09,Metaflux University,Infinitron Peninsula,IVR,1500,RV,None,0.443,0.26,0.234,0,0.063
1996,1996-06-07,1996-06-09,Proudly Paid For Polling,Infinitron Peninsula,Online,1000,LV,DGM,0.367,0.337,0.26,0,0.036
1996,1996-06-08,1996-06-09,Metaflux University,Infoglen,IVR,1500,RV,None,0.337,0.303,0.295,0,0.065
1996,1996-06-08,1996-06-09,Dataland Daily,National,Online,200,Adults,None,0.155,0.415,0.265,0.05,0.115
1996,1996-06-08,1996-06-09,Synapse Strategies,Neuronia,Online,1000,LV,SSP,0.032,0.169,0.097,0.657,0.045
1996,1996-06-08,1996-06-10,Progressive Polling,Cerebrica,Live caller,1000,LV,PDAL,0.25,0.269,0.341,0.096,0.044
1996,1996-06-09,1996-06-10,Dataland Daily,National,Online,200,Adults,None,0.2,0.255,0.43,0.045,0.07
1996,1996-06-09,1996-06-10,Big Dataland Surveys,National,Online,10000,RV,None,0.199,0.28,0.381,0.079,0.062
1996,1996-06-08,1996-06-10,Metaflux University,Quantumridge,IVR,1500,RV,None,0.196,0.288,0.455,0,0.061
1996,1996-06-09,1996-06-10,Proudly Paid For Polling,Synapse Territories,Online,1000,LV,PDAL,0.158,0.229,0.316,0.255,0.042
1996,1996-06-09,1996-06-11,Proudly Paid For Polling,Cerebrica,Online,1000,LV,CC,0.369,0.238,0.282,0.089,0.022
1996,1996-06-09,1996-06-11,Progressive Polling,Electropolis,Live caller,1000,LV,PDAL,0.197,0.324,0.423,0,0.056
1996,1996-06-09,1996-06-11,Metaflux University,Infinitron Peninsula,IVR,1500,RV,None,0.427,0.229,0.275,0,0.069
1996,1996-06-10,1996-06-11,Big Dataland Surveys,Metaflux Realm,Online,10000,RV,None,0.311,0.24,0.386,0,0.063
1996,1996-06-10,1996-06-11,Dataland Daily,National,Online,200,Adults,None,0.205,0.28,0.39,0.045,0.08
1996,1996-06-09,1996-06-11,Synapse Strategies,Neuronia,Online,1000,LV,None,0.045,0.205,0.124,0.599,0.027
1996,1996-06-10,1996-06-11,Dataland Register-Gazette,Voltagea,Live caller,1500,LV,None,0.115,0.359,0.483,0,0.043
1996,1996-06-11,1996-06-12,Proudly Paid For Polling,Binaryshire,Online,1000,LV,DGM,0.796,0.028,0.142,0,0.034
1996,1996-06-10,1996-06-12,Dataland Register-Gazette,Circuiton,Live caller,1500,LV,None,0.079,0.471,0.375,0,0.075
1996,1996-06-11,1996-06-12,Dataland Daily,National,Online,200,Adults,None,0.14,0.335,0.295,0.055,0.175
1996,1996-06-11,1996-06-12,Proudly Paid For Polling,Neuronia,Online,1000,LV,PDAL,0.043,0.175,0.167,0.575,0.04
1996,1996-06-10,1996-06-12,Progressive Polling,Voltagea,Live caller,1000,LV,None,0.114,0.423,0.436,0,0.027
1996,1996-06-11,1996-06-13,Proudly Paid For Polling,Amperville,Online,1000,LV,DGM,0.038,0.198,0.721,0,0.043
1996,1996-06-12,1996-06-13,No Province Left Behind,Binaryshire,IVR,500,LV,None,0.854,0.008,0.12,0,0.018
1996,1996-06-12,1996-06-13,Metaflux University,Infinitron Peninsula,IVR,1500,RV,None,0.488,0.229,0.219,0,0.063
1996,1996-06-12,1996-06-13,Dataland Register-Gazette,Synapse Territories,Live caller,1500,LV,None,0.181,0.221,0.297,0.257,0.044
1996,1996-06-13,1996-06-14,No Province Left Behind,Amperville,IVR,500,LV,None,0.048,0.214,0.702,0,0.036
1996,1996-06-12,1996-06-14,Progressive Polling,Cortexia,Live caller,1000,LV,PDAL,0.11,0.193,0.386,0.27,0.041
1996,1996-06-13,1996-06-14,No Province Left Behind,Infinitron Peninsula,IVR,500,LV,None,0.44,0.258,0.278,0,0.024
1996,1996-06-12,1996-06-14,Dataland Daily,National,Online,200,Adults,None,0.205,0.24,0.405,0.035,0.115
1996,1996-06-12,1996-06-14,Proudly Paid For Polling,Neuronia,Online,1000,LV,PDAL,0.056,0.198,0.149,0.546,0.051
1996,1996-06-14,1996-06-15,Synapse Strategies,Cerebrica,Online,1000,LV,None,0.282,0.283,0.29,0.111,0.034
1996,1996-06-14,1996-06-15,Synapse Strategies,Cortexia,Online,1000,LV,SSP,0.12,0.216,0.296,0.328,0.04
1996,1996-06-14,1996-06-15,Proudly Paid For Polling,Cortexia,Online,1000,LV,CC,0.152,0.213,0.298,0.301,0.036
1996,1996-06-14,1996-06-15,Electropolis Elects,Electropolis,Live caller,1000,LV,None,0.229,0.38,0.367,0,0.024
1996,1996-06-13,1996-06-15,Progressive Polling,Infoglen,Live caller,1000,LV,None,0.299,0.283,0.357,0,0.061
1996,1996-06-13,1996-06-15,Dataland Daily,National,Online,200,Adults,None,0.215,0.24,0.38,0.05,0.115
1996,1996-06-14,1996-06-15,Synapse Strategies,Neuronia,Online,1000,LV,None,0.05,0.203,0.124,0.591,0.032
